what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368164133671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368164133920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368164134161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368164236326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368164236518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368164236691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368164236880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368164237039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368164237374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164245286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164302051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164302371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164326988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368164342240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164449333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164460138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164464109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164535287
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368164537506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368164559026
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368164566560
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368164572711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368164577688
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368164580452
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368164582465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164582517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164583668
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1368164609362
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368164636461
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368164636658
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1368164704986
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368164735217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1368164775035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1368164775879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164782710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164849732
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368164860208
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368164862111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164868455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368164979231
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1368164980313
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368164991220
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368164991251
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368165007949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368165098912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165243663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165286645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165293068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165358669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368165376537
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368165378350
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368165381149
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368165398855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368165442170
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368165445250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368165509968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368165512392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1368165522988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368165526051
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368165544982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368165561816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368165563767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368165567533
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368165577664
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368165582531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165594569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165597976
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368165598685
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368165598782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165603399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165623120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368165625715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368165636782
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368165642992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165655254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165680598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368165683676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368165687115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368165688500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368165694214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368165697383
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368165701324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368165720639
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368165723935
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368165727865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165727874
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165730249
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368165778953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368165782483
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368165785765
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368165788321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165788333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165810707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165821630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165851058
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368165851125
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368165853151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165856788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165875581
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368165875608
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368165880166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165882550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165888578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368165889256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368165896662
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368165904729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165905881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368165937030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368165951369
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368165953481
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368165956419
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368165981065
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368165983533
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368165987268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368166005015
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368166007684
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368166009545
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368166054302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368166464789
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368166467359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368166472947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368166475141
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368166477447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368166492963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368166500816
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368166595199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368166596229
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368166603855
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368166605534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368166620890
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368166624877
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368166632204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368166653621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167044410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167045093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167046460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167048824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167055350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167057252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167064847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167064894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167066178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167068409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167073372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167073421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167074722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167074802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167105979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167106030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167107169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167108249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167115810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167115871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167116920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167117053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167123277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167123345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167124410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167124444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167154585
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368167217666
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368167221989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368167229636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368167236223
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368167247818
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368167249051
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1368167254863
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368167270013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167283899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167285834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167287150
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1368167291801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167293340
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1368167293357
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368167300779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368167311408
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368167314610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167322465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167325631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167325846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167330909
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1368167330924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167338119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167345137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167345763
error,log,,,"Participant 'com.android.ide.eclipse.adt.internal.refactorings.core.RenameResourceParticipant' removed due to the following exception",1368167352098
error,log,,,"Internal Error",1368167352206
error,log,,,"assertion failed: Cannot move '/ShelfLifeAndroid/res/drawable-hdpi/icon_search.png'. Destination should not be under source's hierarchy.",1368167352211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167354347
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1368167354364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167364836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167368872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167369018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167371164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368167371174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167374379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167389779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167389821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167391132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167394055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167400330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167400396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167401572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167401620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167411491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167411561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167412770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167412822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167416116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167416145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167416201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167417759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167420289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167426727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167434896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167435166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167442822
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1368167442838
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368167454332
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368167454595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368167460625
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368167463382
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368167469534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167469627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167470981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167473637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167474785
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1368167474821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368167475182
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1368167477877
error,log,,,"Errors occurred during the build.",1368167478203
