what,kind,bundleId,bundleVersion,description,time
error,log,,,"JavaBuilder handling CoreException",1368238017673
error,log,,,"JavaBuilder handling CoreException",1368238017749
error,log,,,"JavaBuilder handling CoreException",1368238017755
error,log,,,"JavaBuilder handling CoreException",1368238017760
error,log,,,"JavaBuilder handling CoreException",1368238017775
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238017780
error,log,,,"JavaBuilder handling CoreException",1368238017784
error,log,,,"JavaBuilder handling CoreException",1368238017808
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238017812
error,log,,,"JavaBuilder handling CoreException",1368238017818
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238017835
error,log,,,"JavaBuilder handling CoreException",1368238017840
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238017846
error,log,,,"JavaBuilder handling CoreException",1368238017851
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238017857
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238017876
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368238017948
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368238018389
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368238018389
error,log,,,"JavaBuilder handling CoreException",1368238018602
error,log,,,"JavaBuilder handling CoreException",1368238018622
error,log,,,"JavaBuilder handling CoreException",1368238018629
error,log,,,"JavaBuilder handling CoreException",1368238018638
error,log,,,"JavaBuilder handling CoreException",1368238018649
error,log,,,"JavaBuilder handling CoreException",1368238018686
error,log,,,"JavaBuilder handling CoreException",1368238018691
error,log,,,"JavaBuilder handling CoreException",1368238018698
error,log,,,"JavaBuilder handling CoreException",1368238018755
error,log,,,"JavaBuilder handling CoreException",1368238018760
error,log,,,"JavaBuilder handling CoreException",1368238018766
error,log,,,"JavaBuilder handling CoreException",1368238018771
error,log,,,"JavaBuilder handling CoreException",1368238018777
error,log,,,"JavaBuilder handling CoreException",1368238018948
error,log,,,"JavaBuilder handling CoreException",1368238018956
error,log,,,"JavaBuilder handling CoreException",1368238019035
error,log,,,"JavaBuilder handling CoreException",1368238019061
error,log,,,"JavaBuilder handling CoreException",1368238019074
error,log,,,"JavaBuilder handling CoreException",1368238019162
error,log,,,"JavaBuilder handling CoreException",1368238019236
error,log,,,"JavaBuilder handling CoreException",1368238019511
error,log,,,"JavaBuilder handling CoreException",1368238019534
error,log,,,"JavaBuilder handling CoreException",1368238019540
error,log,,,"JavaBuilder handling CoreException",1368238019547
error,log,,,"JavaBuilder handling CoreException",1368238019610
error,log,,,"JavaBuilder handling CoreException",1368238019735
error,log,,,"JavaBuilder handling CoreException",1368238019743
error,log,,,"JavaBuilder handling CoreException",1368238019748
error,log,,,"JavaBuilder handling CoreException",1368238019754
error,log,,,"JavaBuilder handling CoreException",1368238019758
error,log,,,"JavaBuilder handling CoreException",1368238019763
error,log,,,"JavaBuilder handling CoreException",1368238019768
error,log,,,"JavaBuilder handling CoreException",1368238019773
error,log,,,"JavaBuilder handling CoreException",1368238019777
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368238019792
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368238019852
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368238019852
error,log,,,"JavaBuilder handling CoreException",1368238019867
error,log,,,"JavaBuilder handling CoreException",1368238019925
error,log,,,"JavaBuilder handling CoreException",1368238019933
