what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368160849501
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368160849656
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368160851180
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368160851596
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368160851742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368160854652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368160861425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368160862619
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368160868696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368160872594
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368160876437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368160924037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368160929083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368160965386
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368160965526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1368160969929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368160974291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368160985300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368160986057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368160992738
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368160996445
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368161001370
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1368161027891
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368161047809
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368161047849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161068261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161133543
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368161133729
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368161154615
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368161164566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161182529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161307127
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368161307341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161313237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161331275
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368161335618
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368161342171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161350076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161364826
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368161368898
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368161370701
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368161373697
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368161397988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368161406863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368161416079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368161416743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368161419091
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368161450114
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368161452523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161470784
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1368161636143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161636150
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368161636165
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1368161639589
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368161648810
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368161652047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161708526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161882242
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368161882513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161898555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161926539
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368161926771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161946240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161952408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368161953325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161955366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368161957336
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368161957392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368161980764
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368161985502
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368161987795
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368162091531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162098114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162159035
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1368162194493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162206714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162206925
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368162223659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162226189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162240443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162246778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162327240
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368162327705
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368162327823
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368162330287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162349596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162362793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162364407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162369276
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1368162399791
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1368162434618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368162451250
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368162458577
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368162460026
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1368162464413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162465496
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162465682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162472591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162512430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368162513205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368162513838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368162513986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368162514147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368162514434
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368162516772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162533997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162542864
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368162559336
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368162577719
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368162596729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162598211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162598767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368162611233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368162617872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368162625656
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368162629311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162658018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162660664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162666973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162672722
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368162673221
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368162677271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162685966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162721278
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368162727567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162730455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162737395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162744583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162754203
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368162754634
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368162754758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162760484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162809926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162855889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162856904
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368162865318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162875286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162877893
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1368162891862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162901091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162902978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368162903322
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368162918169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162928447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162946474
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368162947168
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368162947338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368162987109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163016300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163023234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163029239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368163084843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368163086548
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368163086879
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368163099025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368163141142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368163168966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163174174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163179729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368163179822
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368163189595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163193129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163193249
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1368163207920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163208803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163208958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163217573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163217661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163224191
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163288310
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368163288475
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1368163305334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163333625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163382524
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368163383768
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368163420585
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368163454398
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1368163469322
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1368163482602
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368163489403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163501363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368163504458
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368163546082
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368163556848
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368163603575
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1368163616827
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368163662399
